timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id,Wheel_FL,Wheel_FR,Wheel_RL,Wheel_RR,Door_FL,Door_FR,Door_RL,Door_RR,TrunkStatus,MirrorStatus,Checksum_416,LowBeam,HighBeam,Reverse,LightOff,Brake,RightBlinker,LeftBlinker,Fog,Interior,Special1,Special2,VehicleSpeed,MovingForward,MovingReverse,BrakePressed,Brake_active,Damping_rate_full_throttle,Damping_rate_zero_throttle_clutch_engaged,Damping_rate_zero_throttle_clutch_disengaged,HandbrakeActive,Checksum,SteeringPosition,FrontWheel,BackWheel,SteeringWheelFL,SteeringWheelFR,SteeringWheelBL,SteeringWheelBR,ManualGear,AutoGear,GearSwitchTime,Ratio,DownRatio,UpRatio,GearState,GearTar
1762412678.9864671,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.0064666,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.0109189,0x1a0,8,1d1000f02030026f,benign,,,,,,,,,,,,,111.0,,,,,,,,,,,,29.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412679.0123668,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412679.1095052,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.167431,0xc4,8,f2f7f8f7f80000d0,benign,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,-0.14,-9.0,-8.0,-9.0,-8.0,0.0,0.0,,,,,,,,
1762412679.1727693,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412679.218644,0xce,8,ff01ff01ff01ff01,benign,,,31.9375,31.9375,31.9375,31.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.221005,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.2293792,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.233264,0x1a0,8,20001ef120300281,benign,,,,,,,,,,,,,129.0,,,,,,,,,,,,32.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412679.237752,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412679.2573342,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.3988457,0xc4,8,fcfdfefdfe0000f2,benign,,,,,,,,,,,,,242.0,,,,,,,,,,,,,,,,,,,,,,-0.04,-3.0,-2.0,-3.0,-2.0,0.0,0.0,,,,,,,,
1762412679.404528,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412679.4067986,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.4517438,0xce,8,e701e701e701e701,benign,,,30.4375,30.4375,30.4375,30.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.454209,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.4620647,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.4677198,0x1a0,8,1e001ef12030027f,benign,,,,,,,,,,,,,127.0,,,,,,,,,,,,30.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412679.475161,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412679.570331,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.596351,0xc4,8,ff000000000000ff,benign,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,,,,,,,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762412679.5990975,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412679.6492398,0xce,8,b701b701b701b701,benign,,,27.4375,27.4375,27.4375,27.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.6665702,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.6828732,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.687483,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412679.6897347,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412679.7234185,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.8267784,0xc4,8,f5f9faf9fa0000db,benign,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,,,,,,-0.11,-7.0,-6.0,-7.0,-6.0,0.0,0.0,,,,,,,,
1762412679.8340938,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412679.8739057,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.914106,0xce,8,b701b701b701b701,benign,,,27.4375,27.4375,27.4375,27.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.9285712,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.9397998,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412679.943513,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412679.946245,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412680.037832,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.0607362,0xc4,8,ff000000000000ff,benign,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,,,,,,,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762412680.0650303,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412680.104983,0xce,8,de01de01de01de01,benign,,,29.875,29.875,29.875,29.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.1067507,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.1329625,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.139227,0x1a0,8,1e1000f020300270,benign,,,,,,,,,,,,,112.0,,,,,,,,,,,,30.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412680.141383,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412680.1905231,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.2548652,0xc4,8,feffffffff0000fa,benign,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,-0.02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,
1762412680.2589886,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412680.303095,0xce,8,fd01fd01fd01fd01,benign,,,31.8125,31.8125,31.8125,31.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.3071296,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.3285,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.3333545,0x1a0,8,20001ef120300281,benign,,,,,,,,,,,,,129.0,,,,,,,,,,,,32.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412680.3377235,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.3381314,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412680.456344,0xc4,8,fbfdfdfdfd0000ef,benign,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,-0.05,-3.0,-3.0,-3.0,-3.0,0.0,0.0,,,,,,,,
1762412680.4587922,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412680.4920182,0xce,8,e701e701e701e701,benign,,,30.4375,30.4375,30.4375,30.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.4973726,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.5002367,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.5236108,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.527188,0x1a0,8,1e001ef12030027f,benign,,,,,,,,,,,,,127.0,,,,,,,,,,,,30.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412680.5295925,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412680.6450243,0xc4,8,0503030303000011,benign,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,0.05,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,
1762412680.6478398,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412680.6509795,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.7132423,0xce,8,b301b301b301b301,benign,,,27.1875,27.1875,27.1875,27.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.71703,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.7444398,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.7474594,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412680.7490206,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412680.821857,0x0,2,0000,attack,dos,A1762412678_8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412680.865853,0xc4,8,fbfdfdfdfd0000ef,benign,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,-0.05,-3.0,-3.0,-3.0,-3.0,0.0,0.0,,,,,,,,
1762412680.8709688,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412706.236132,0xce,8,b301b301b301b301,benign,,,27.1875,27.1875,27.1875,27.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412706.2403834,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412706.2491095,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412706.2533455,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412706.2554133,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412706.3851898,0xc4,8,ffffffffff0000fb,benign,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,,,,,-0.01,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,
1762412706.387817,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412681.1441042,0xce,8,d501d501d501d501,benign,,,29.3125,29.3125,29.3125,29.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.1482472,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.1546693,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.1582007,0x1a0,8,1d1000f02030026f,benign,,,,,,,,,,,,,111.0,,,,,,,,,,,,29.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412681.1602278,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412681.2664874,0xc4,8,0100000000000001,benign,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762412681.2696426,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412681.3011904,0xce,8,f601f601f601f601,benign,,,31.375,31.375,31.375,31.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.3071551,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.320891,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.323634,0x1a0,8,1f001ef120300280,benign,,,,,,,,,,,,,128.0,,,,,,,,,,,,31.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412681.325948,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412681.437385,0xc4,8,fafdfdfdfd0000ee,benign,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,,,,,-0.06,-3.0,-3.0,-3.0,-3.0,0.0,0.0,,,,,,,,
1762412681.4400313,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412681.4820256,0xce,8,ed01ed01ed01ed01,benign,,,30.8125,30.8125,30.8125,30.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.4879732,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.509293,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.5144,0x1a0,8,1f001ef120300280,benign,,,,,,,,,,,,,128.0,,,,,,,,,,,,31.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412681.5176134,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412681.6783135,0xc4,8,0403030303000010,benign,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,0.04,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,
1762412681.685447,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412681.718205,0xce,8,b501b501b501b501,benign,,,27.3125,27.3125,27.3125,27.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.7199998,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.729978,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.7334464,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412681.7368708,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412681.852794,0xc4,8,fafdfdfdfd0000ee,benign,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,,,,,-0.06,-3.0,-3.0,-3.0,-3.0,0.0,0.0,,,,,,,,
1762412681.858526,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412681.901457,0xce,8,a801a801a801a801,benign,,,26.5,26.5,26.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.9038315,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.9112103,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412681.9142785,0x1a0,8,1b1000f02030026d,benign,,,,,,,,,,,,,109.0,,,,,,,,,,,,27.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412681.9161825,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412682.0284705,0xc4,8,0403030303000010,benign,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,0.04,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,
1762412682.03079,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412682.076598,0xce,8,be01be01be01be01,benign,,,27.875,27.875,27.875,27.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.081441,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.1009707,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.1053517,0x1a0,8,1c1000f02030026e,benign,,,,,,,,,,,,,110.0,,,,,,,,,,,,28.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412682.107265,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412682.21991,0xc4,8,fcfefefefe0000f4,benign,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,,-0.04,-2.0,-2.0,-2.0,-2.0,0.0,0.0,,,,,,,,
1762412682.2225604,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412682.2591932,0xce,8,e401e401e401e401,benign,,,30.25,30.25,30.25,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.2655194,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.2864482,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.2897284,0x1a0,8,1e0000f020300260,benign,,,,,,,,,,,,,96.0,,,,,,,,,,,,30.0,0.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412682.2917037,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412682.409401,0xc4,8,0604040404000016,benign,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,0.06,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,,,
1762412682.411902,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412682.4439974,0xce,8,ea01ea01ea01ea01,benign,,,30.625,30.625,30.625,30.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.4457548,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.457391,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.4622855,0x1a0,8,1f0064f1203002c6,benign,,,,,,,,,,,,,198.0,,,,,,,,,,,,31.0,0.0,0.0,1.0,1.0,0.15,2.0,0.35000000000000003,,,,,,,,,,,,,,,,,
1762412682.463854,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
1762412682.5761092,0xc4,8,0000000000000000,benign,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1762412682.57985,0xba,8,003264324102000b,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.5,1.0,0.5,0.65,2.0,
1762412682.6395216,0xce,8,b301b301b301b301,benign,,,27.1875,27.1875,27.1875,27.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.641225,0x24b,8,0008000000000000,benign,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762412682.6501515,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
